id,user,contest,place 
20841,5368,53,127
20842,5369,53,130
20843,5369,82,14
20844,5370,53,138
20845,5370,68,147
20846,5370,70,105
20847,5370,77,111
20848,5370,179,75
20849,5371,53,158
20850,5372,53,167
20851,5372,90,194
20852,5372,124,140
20853,5372,139,45
20854,5372,144,175
20855,5372,146,195
20856,5372,150,89
20857,5372,165,61
20858,5372,166,78
20859,5372,179,126
20860,5372,181,168
20861,5372,191,178
20862,5373,53,170
20863,5373,70,168
20864,5374,53,190
20865,5374,55,200
20866,5374,58,111
20867,5374,82,63
20868,5374,99,185
20869,5374,103,179
20870,5374,124,141
20871,5374,140,73
20872,5374,141,86
20873,5374,152,40
20874,5374,157,78
20875,5374,171,135
20876,5375,54,1
20877,5375,70,36
20878,5375,129,24
20879,5375,136,31
20880,5375,179,13
20881,5376,54,2
20882,5376,109,45
20883,5377,54,4
20884,5378,54,5
20885,5378,56,108
20886,5379,54,6
20887,5379,58,94
20888,5379,66,102
20889,5379,96,32
20890,5380,54,7
20891,5380,67,80
20892,5381,54,8
20893,5382,54,9
20894,5382,63,18
20895,5383,54,11
20896,5383,168,76
20897,5384,54,12
20898,5384,82,196
20899,5384,95,77
20900,5384,114,144
20901,5384,118,25
20902,5384,151,37
20903,5384,163,115
20904,5384,176,76
20905,5385,54,14
20906,5385,56,38
20907,5385,64,12
20908,5385,77,124
20909,5385,112,70
20910,5385,114,173
20911,5385,122,158
20912,5385,165,12
20913,5385,166,10
20914,5385,179,31
20915,5385,190,65
20916,5385,191,193
20917,5385,197,9
20918,5386,54,15
20919,5386,78,46
20920,5387,54,17
20921,5387,60,87
20922,5387,67,8
20923,5388,54,19
20924,5388,67,145
20925,5388,141,168
20926,5388,170,199
20927,5388,199,129
20928,5389,54,20
20929,5389,63,29
20930,5389,105,73
20931,5390,54,21
20932,5390,58,168
20933,5390,64,135
20934,5390,88,24
20935,5391,54,22
20936,5392,54,23
20937,5393,54,25
20938,5393,168,175
20939,5394,54,27
20940,5395,54,29
20941,5396,54,31
20942,5396,63,141
20943,5397,54,34
20944,5397,86,129
20945,5397,102,76
20946,5397,141,78
20947,5397,158,50
20948,5398,54,35
20949,5398,183,63
20950,5399,54,36
20951,5399,86,171
20952,5399,96,157
20953,5400,54,38
20954,5400,78,152
20955,5401,54,40
20956,5402,54,42
20957,5402,180,61
20958,5402,193,110
20959,5403,54,44
20960,5404,54,46
20961,5404,64,104
20962,5405,54,47
20963,5406,54,49
20964,5406,64,59
20965,5406,84,81
20966,5406,102,61
20967,5406,111,17
20968,5407,54,51
20969,5407,151,144
20970,5407,156,31
20971,5408,54,52
20972,5408,63,130
20973,5408,67,88
20974,5408,111,162
20975,5408,117,66
20976,5408,120,140
20977,5408,135,197
20978,5408,142,35
20979,5408,143,139
20980,5408,164,172
20981,5408,170,171
20982,5409,54,54
20983,5410,54,56
20984,5410,128,17
20985,5410,149,40
20986,5410,150,97
20987,5411,54,57
20988,5411,100,86
20989,5412,54,58
20990,5413,54,59
20991,5413,56,74
20992,5413,102,122
20993,5413,125,178
20994,5413,154,148
20995,5414,54,61
20996,5414,78,109
20997,5414,139,162
20998,5414,183,165
20999,5415,54,62
21000,5415,67,51
21001,5415,83,66
21002,5416,54,63
21003,5416,67,197
21004,5416,76,112
21005,5417,54,65
21006,5417,79,51
21007,5417,154,16
21008,5417,156,124
21009,5418,54,67
21010,5418,88,120
21011,5418,151,113
21012,5419,54,69
21013,5419,102,90
21014,5420,54,75
21015,5421,54,78
21016,5422,54,79
21017,5422,96,87
21018,5423,54,80
21019,5423,84,143
21020,5424,54,82
21021,5424,128,88
21022,5424,135,139
21023,5424,152,171
21024,5424,169,127
21025,5424,179,199
21026,5424,181,104
21027,5425,54,84
21028,5425,63,106
21029,5425,104,11
21030,5425,117,121
21031,5426,54,85
21032,5426,88,93
21033,5426,113,163
21034,5426,128,105
21035,5426,156,117
21036,5427,54,87
21037,5428,54,87
21038,5428,82,180
21039,5428,88,193
21040,5429,54,90
21041,5429,79,58
21042,5429,118,133
21043,5430,54,91
21044,5431,54,92
21045,5431,56,64
21046,5431,66,121
21047,5431,76,136
21048,5432,54,94
21049,5433,54,94
21050,5434,54,96
21051,5434,94,193
21052,5434,129,194
21053,5435,54,97
21054,5436,54,98
21055,5436,135,86
21056,5437,54,100
21057,5438,54,102
21058,5438,117,43
21059,5438,118,121
21060,5438,159,135
21061,5438,164,18
21062,5438,167,169
21063,5439,54,103
21064,5439,83,59
21065,5440,54,104
21066,5440,121,65
21067,5440,191,196
21068,5441,54,105
21069,5441,135,150
21070,5441,168,134
21071,5441,199,82
21072,5442,54,107
21073,5443,54,108
21074,5443,56,91
21075,5444,54,111
21076,5444,86,139
21077,5444,125,11
21078,5444,128,64
21079,5445,54,112
21080,5445,57,59
21081,5445,111,95
21082,5445,127,71
21083,5446,54,114
21084,5446,95,64
21085,5446,105,197
21086,5446,114,72
21087,5446,159,129
21088,5446,171,147
21089,5446,176,33
21090,5446,181,95
21091,5447,54,115
21092,5447,152,171
21093,5447,164,76
21094,5448,54,116
21095,5449,54,116
21096,5449,63,122
21097,5449,77,168
21098,5449,147,33
21099,5450,54,118
21100,5450,164,61
21101,5450,185,59
21102,5450,193,159
21103,5451,54,120
21104,5452,54,121
21105,5452,154,139
21106,5452,170,189
21107,5453,54,122
21108,5454,54,126
21109,5455,54,127
21110,5455,63,83
21111,5456,54,128
21112,5456,93,50
21113,5456,104,130
21114,5457,54,129
21115,5457,88,142
21116,5458,54,130
21117,5459,54,131
21118,5459,100,102
21119,5459,127,93
21120,5459,139,122
21121,5459,140,152
21122,5459,143,40
21123,5459,169,49
21124,5459,181,193
21125,5460,54,132
21126,5461,54,135
21127,5462,54,136
21128,5462,94,97
21129,5462,121,68
21130,5463,54,138
21131,5464,54,138
21132,5464,86,168
21133,5464,102,48
21134,5465,54,140
21135,5466,54,141
21136,5466,56,98
21137,5467,54,141
21138,5467,112,177
21139,5468,54,144
21140,5468,79,143
21141,5468,134,163
21142,5468,150,82
21143,5469,54,146
21144,5469,56,119
21145,5470,54,146
21146,5470,78,155
21147,5470,169,50
21148,5471,54,148
21149,5471,74,23
21150,5472,54,150
21151,5472,125,25
21152,5473,54,154
21153,5474,54,156
21154,5474,117,167
21155,5475,54,159
21156,5475,150,89
21157,5475,165,91
21158,5475,166,145
21159,5476,54,161
21160,5476,76,155
21161,5476,95,125
21162,5476,164,141
21163,5476,170,109
21164,5476,200,142
21165,5477,54,163
21166,5477,60,62
21167,5477,61,191
21168,5477,109,69
21169,5478,54,165
21170,5478,64,181
21171,5478,127,74
21172,5479,54,166
21173,5480,54,167
21174,5481,54,168
21175,5482,54,169
21176,5482,57,159
21177,5483,54,169
21178,5483,96,181
21179,5483,108,78
21180,5483,128,94
21181,5483,129,88
21182,5483,139,127
21183,5484,54,171
21184,5484,58,182
21185,5484,93,173
21186,5484,102,191
21187,5484,105,96
21188,5484,163,198
21189,5485,54,172
21190,5486,54,174
21191,5487,54,175
21192,5487,134,171
21193,5488,54,176
21194,5489,54,176
21195,5489,67,163
21196,5490,54,176
21197,5491,54,179
21198,5491,136,142
21199,5492,54,179
21200,5492,121,86
21201,5493,54,181
21202,5494,54,182
21203,5495,54,182
21204,5495,78,151
21205,5496,54,182
21206,5496,86,113
21207,5496,113,189
21208,5496,149,172
21209,5496,183,35
21210,5496,185,131
21211,5496,193,86
21212,5497,54,185
21213,5498,54,186
21214,5498,108,191
21215,5499,54,187
21216,5499,102,126
21217,5499,111,117
21218,5499,126,24
21219,5499,185,45
21220,5500,54,190
21221,5501,54,191
21222,5501,84,150
21223,5502,54,191
21224,5502,96,62
21225,5503,54,193
21226,5503,63,27
21227,5503,93,180
21228,5503,170,12
21229,5504,54,194
21230,5504,59,101
21231,5505,54,195
21232,5505,64,151
21233,5505,66,171
21234,5505,79,185
21235,5505,126,84
21236,5506,54,198
21237,5506,76,74
21238,5507,55,58
21239,5508,55,66
21240,5508,83,163
21241,5509,55,80
21242,5509,138,13
21243,5510,55,95
21244,5510,97,170
21245,5510,136,43
21246,5510,155,79
21247,5511,55,113
21248,5511,155,111
21249,5512,55,118
21250,5512,68,192
21251,5513,55,132
21252,5513,62,109
21253,5513,66,168
21254,5514,55,132
21255,5515,55,141
21256,5515,83,62
21257,5515,112,149
21258,5516,55,175
21259,5517,55,180
21260,5518,55,196
21261,5518,150,159
21262,5519,55,199
21263,5519,138,148
21264,5519,140,68
21265,5520,56,1
21266,5521,56,2
21267,5521,144,99
21268,5522,56,3
21269,5522,111,81
21270,5522,182,24
21271,5523,56,5
21272,5524,56,6
21273,5524,85,124
21274,5524,197,108
21275,5525,56,7
21276,5526,56,8
21277,5526,63,61
21278,5527,56,9
21279,5527,75,197
21280,5527,79,191
21281,5527,118,77
21282,5527,121,44
21283,5528,56,12
21284,5528,75,68
21285,5529,56,15
21286,5529,142,50
21287,5530,56,18
21288,5530,66,104
21289,5531,56,21
21290,5531,170,132
21291,5531,181,104
21292,5532,56,24
21293,5532,75,141
21294,5533,56,25
21295,5533,63,12
21296,5533,67,13
21297,5533,171,45
21298,5534,56,27
21299,5535,56,27
21300,5536,56,31
21301,5537,56,32
21302,5537,67,194
21303,5538,56,34
21304,5538,121,186
21305,5538,134,81
21306,5539,56,36
21307,5539,117,169
21308,5540,56,39
21309,5540,79,63
21310,5540,105,73
21311,5540,112,182
21312,5540,114,28
21313,5540,122,137
21314,5540,171,148
21315,5540,190,102
21316,5541,56,41
21317,5541,126,83
21318,5541,166,118
21319,5542,56,42
21320,5543,56,43
21321,5544,56,47
21322,5545,56,49
21323,5546,56,52
21324,5546,64,77
21325,5547,56,53
21326,5548,56,54
21327,5549,56,55
21328,5550,56,58
21329,5550,90,160
21330,5551,56,61
21331,5551,145,70
21332,5551,176,45
21333,5552,56,61
21334,5552,154,145
21335,5553,56,63
21336,5553,93,165
21337,5553,100,70
21338,5553,121,19
21339,5553,193,26
21340,5554,56,66
21341,5555,56,68
21342,5555,78,37
21343,5555,86,105
21344,5555,145,11
21345,5556,56,68
21346,5557,56,68
21347,5558,56,72
21348,5558,84,140
21349,5558,164,144
21350,5559,56,76
21351,5560,56,78
21352,5560,79,41
21353,5561,56,79
21354,5561,58,177
21355,5561,125,112
21356,5561,127,14
21357,5561,139,33
21358,5561,156,10
21359,5562,56,79
21360,5562,76,193
21361,5562,93,119
21362,5562,96,169
21363,5562,135,181
21364,5563,56,81
21365,5563,121,133
21366,5563,129,53
21367,5563,146,187
21368,5563,159,103
21369,5564,56,86
21370,5564,76,93
21371,5564,104,199
21372,5564,122,144
21373,5565,56,87
21374,5565,93,63
21375,5565,127,53
21376,5565,184,194
21377,5566,56,88
21378,5566,63,152
21379,5567,56,90
21380,5568,56,91
21381,5569,56,93
21382,5570,56,94
21383,5571,56,96
21384,5572,56,98
21385,5573,56,98
21386,5573,176,64
21387,5574,56,103
21388,5574,84,195
21389,5574,102,29
21390,5575,56,105
21391,5576,56,110
21392,5577,56,110
21393,5578,56,114
21394,5578,86,58
21395,5579,56,117
21396,5580,56,118
21397,5581,56,121
21398,5582,56,122
21399,5583,56,123
21400,5584,56,125
21401,5585,56,125
21402,5585,102,14
21403,5585,165,91
21404,5586,56,127
21405,5587,56,129
21406,5587,58,125
21407,5588,56,131
21408,5588,119,140
21409,5588,120,129
21410,5589,56,131
21411,5589,121,51
21412,5589,139,96
21413,5589,143,85
21414,5589,154,87
21415,5589,165,61
21416,5589,170,24
21417,5590,56,133
21418,5590,74,151
21419,5591,56,133
21420,5591,127,154
21421,5591,136,184
21422,5591,143,133
21423,5591,149,136
21424,5592,56,133
21425,5593,56,136
21426,5593,84,96
21427,5593,88,131
21428,5594,56,140
21429,5594,132,14
21430,5595,56,143
21431,5596,56,144
21432,5596,76,180
21433,5596,96,199
21434,5597,56,145
21435,5597,79,56
21436,5598,56,147
21437,5598,67,97
21438,5599,56,151
21439,5600,56,152
21440,5600,93,67
21441,5601,56,155
21442,5601,169,164
21443,5602,56,156
21444,5603,56,161
21445,5603,93,27
21446,5603,126,98
21447,5604,56,161
21448,5605,56,163
21449,5605,79,162
21450,5605,127,101
21451,5605,154,146
21452,5605,159,179
21453,5605,163,131
21454,5606,56,164
21455,5607,56,166
21456,5607,58,164
21457,5607,82,107
21458,5607,96,66
21459,5607,118,23
21460,5607,127,99
21461,5607,151,10
21462,5607,193,149
21463,5608,56,166
21464,5608,126,134
21465,5609,56,168
21466,5610,56,171
21467,5610,169,153
21468,5611,56,174
21469,5611,86,171
21470,5611,88,157
21471,5612,56,176
21472,5613,56,178
21473,5614,56,179
21474,5615,56,180
21475,5615,169,67
21476,5615,184,160
21477,5616,56,185
21478,5617,56,187
21479,5617,63,158
21480,5617,82,135
21481,5617,105,149
21482,5617,127,15
21483,5617,155,56
21484,5617,165,181
21485,5617,176,155
21486,5618,56,188
21487,5618,78,113
21488,5618,129,166
21489,5618,145,48
21490,5619,56,190
21491,5619,111,37
21492,5619,165,61
21493,5619,166,114
21494,5619,176,82
21495,5619,181,149
21496,5620,56,191
21497,5621,56,193
21498,5621,87,95
21499,5621,113,135
21500,5622,56,193
21501,5622,60,141
21502,5622,183,181
21503,5623,56,195
21504,5624,56,197
21505,5624,102,110
21506,5624,111,155
21507,5624,118,165
21508,5624,126,47
21509,5624,151,19
21510,5625,56,197
21511,5625,102,9
21512,5626,56,199
21513,5627,57,1
21514,5628,57,2
21515,5629,57,3
21516,5630,57,4
21517,5630,125,76
21518,5630,166,116
21519,5631,57,5
21520,5632,57,8
21521,5632,98,28
21522,5632,160,13
21523,5633,57,9
21524,5633,84,174
21525,5634,57,10
21526,5635,57,11
21527,5635,63,110
21528,5636,57,12
21529,5637,57,13
21530,5638,57,14
21531,5639,57,15
21532,5639,88,61
21533,5640,57,17
21534,5640,86,165
21535,5640,128,87
21536,5641,57,18
21537,5642,57,20
21538,5643,57,21
21539,5644,57,25
21540,5645,57,27
21541,5646,57,29
21542,5646,114,106
21543,5647,57,31
21544,5647,59,10
21545,5648,57,33
21546,5648,134,97
21547,5649,57,34
21548,5650,57,35
21549,5651,57,36
21550,5652,57,37
21551,5652,59,158
21552,5653,57,39
21553,5653,79,75
21554,5653,88,185
21555,5654,57,40
21556,5654,78,135
21557,5654,147,9
21558,5655,57,41
21559,5656,57,42
21560,5657,57,42
21561,5657,88,70
21562,5657,108,15
21563,5657,114,181
21564,5658,57,44
21565,5658,176,89
21566,5659,57,44
21567,5659,113,153
21568,5660,57,46
21569,5660,63,189
21570,5661,57,47
21571,5661,63,185
21572,5662,57,47
21573,5662,102,148
21574,5663,57,49
21575,5664,57,51
21576,5665,57,53
21577,5665,108,170
21578,5665,193,196
21579,5666,57,54
21580,5666,147,146
21581,5667,57,54
21582,5668,57,56
21583,5668,143,180
21584,5669,57,56
21585,5670,57,56
21586,5671,57,62
21587,5672,57,63
21588,5672,64,71
21589,5672,67,175
21590,5673,57,64
21591,5674,57,64
21592,5675,57,67
21593,5675,176,187
21594,5676,57,68
21595,5677,57,69
21596,5678,57,70
21597,5679,57,71
21598,5679,140,190
21599,5680,57,71
21600,5681,57,71
21601,5681,106,55
21602,5682,57,74
21603,5683,57,75
21604,5684,57,76
21605,5685,57,77
21606,5686,57,78
21607,5687,57,79
21608,5688,57,79
21609,5689,57,79
21610,5690,57,79
21611,5690,100,52
21612,5690,154,189
21613,5691,57,83
21614,5692,57,83
21615,5693,57,85
21616,5694,57,86
21617,5695,57,86
21618,5695,180,85
21619,5696,57,86
21620,5696,102,182
21621,5697,57,86
21622,5698,57,90
21623,5699,57,91
21624,5700,57,92
21625,5701,57,93
21626,5702,57,93
21627,5703,57,95
21628,5704,57,96
21629,5704,74,127
21630,5705,57,96
21631,5705,108,150
21632,5705,114,135
21633,5705,125,146
21634,5706,57,96
21635,5707,57,99
21636,5708,57,99
21637,5709,57,101
21638,5710,57,101
21639,5711,57,103
21640,5711,158,64
21641,5712,57,103
21642,5713,57,105
21643,5713,91,110
21644,5714,57,106
21645,5714,180,151
21646,5715,57,106
21647,5716,57,106
21648,5717,57,109
21649,5718,57,110
21650,5718,78,29
21651,5718,108,108
21652,5719,57,112
21653,5719,78,74
21654,5720,57,112
21655,5721,57,114
21656,5722,57,115
21657,5722,67,179
21658,5722,86,127
21659,5722,142,120
21660,5723,57,116
21661,5724,57,117
21662,5724,78,116
21663,5724,102,104
21664,5724,172,66
21665,5725,57,118
21666,5725,59,48
21667,5726,57,119
21668,5726,84,163
21669,5727,57,120
21670,5728,57,121
21671,5728,109,191
21672,5728,119,22
21673,5728,120,27
21674,5728,129,185
21675,5729,57,122
21676,5729,108,120
21677,5729,132,56
21678,5729,168,166
21679,5730,57,124
21680,5731,57,125
21681,5732,57,126
21682,5732,59,116
21683,5733,57,126
21684,5733,145,158
21685,5734,57,129
21686,5735,57,129
21687,5736,57,131
21688,5737,57,131
21689,5738,57,133
21690,5739,57,134
21691,5740,57,135
21692,5740,189,74
21693,5741,57,136
21694,5742,57,137
21695,5743,57,138
21696,5743,137,77
21697,5743,145,172
21698,5743,148,7
21699,5744,57,138
21700,5745,57,138
21701,5746,57,141
21702,5747,57,142
21703,5747,176,151
21704,5748,57,143
21705,5748,74,85
21706,5749,57,144
21707,5750,57,145
21708,5750,134,85
